number,score1,score2,diff,win,turn_score_1
112240,14,81,67,,31
112339,14,82,68,,32
112438,14,83,69,,33
112589,14,84,70,1,86
112687,14,85,71,1,86
112785,14,86,72,1,86
112883,14,87,73,1,86
112981,14,88,74,1,86
113079,14,89,75,1,86
113177,14,90,76,1,86
113275,14,91,77,1,86
113373,14,92,78,1,86
113471,14,93,79,1,86
113569,14,94,80,1,86
113667,14,95,81,1,86
113765,14,96,82,1,86
113863,14,97,83,1,86
113961,14,98,84,1,86
114059,14,99,85,1,86
114090,15,0,-15,,19
114188,15,4,-11,,19
114286,15,5,-10,,19
114384,15,6,-9,,19
114482,15,7,-8,,19
114580,15,8,-7,,19
114678,15,9,-6,,19
114776,15,10,-5,,19
114874,15,11,-4,,19
114972,15,12,-3,,19
115071,15,13,-2,,20
115169,15,14,-1,,20
115267,15,15,0,,20
115365,15,16,1,,20
115463,15,17,2,,20
115561,15,18,3,,20
115659,15,19,4,,20
115757,15,20,5,,20
115855,15,21,6,,20
115953,15,22,7,,20
116051,15,23,8,,20
116149,15,24,9,,20
116247,15,25,10,,20
116345,15,26,11,,20
116444,15,27,12,,21
116542,15,28,13,,21
116640,15,29,14,,21
116738,15,30,15,,21
116836,15,31,16,,21
116934,15,32,17,,21
117032,15,33,18,,21
117130,15,34,19,,21
117228,15,35,20,,21
117326,15,36,21,,21
117425,15,37,22,,22
117523,15,38,23,,22
117621,15,39,24,,22
117719,15,40,25,,22
117817,15,41,26,,22
117915,15,42,27,,22
118013,15,43,28,,22
118111,15,44,29,,22
118210,15,45,30,,23
118308,15,46,31,,23
118406,15,47,32,,23
118504,15,48,33,,23
118602,15,49,34,,23
118700,15,50,35,,23
118798,15,51,36,,23
118897,15,52,37,,24
118995,15,53,38,,24
119093,15,54,39,,24
119191,15,55,40,,24
119289,15,56,41,,24
119387,15,57,42,,24
119486,15,58,43,,25
119584,15,59,44,,25
119683,15,60,45,,26
119781,15,61,46,,26
119880,15,62,47,,27
119978,15,63,48,,27
120077,15,64,49,,28
120175,15,65,50,,28
120273,15,66,51,,28
120372,15,67,52,,29
120470,15,68,53,,29
120567,15,69,54,,28
120665,15,70,55,,28
120762,15,71,56,,27
120859,15,72,57,,26
120956,15,73,58,,25
121052,15,74,59,,23
121149,15,75,60,,22
121246,15,76,61,,21
121351,15,77,62,,28
121450,15,78,63,,29
121548,15,79,64,,29
121647,15,80,65,,30
121746,15,81,66,,31
121845,15,82,67,,32
121944,15,83,68,,33
122094,15,84,69,1,85
122192,15,85,70,1,85
122290,15,86,71,1,85
122388,15,87,72,1,85
122486,15,88,73,1,85
122584,15,89,74,1,85
122682,15,90,75,1,85
122780,15,91,76,1,85
122878,15,92,77,1,85
122976,15,93,78,1,85
123074,15,94,79,1,85
123172,15,95,80,1,85
123270,15,96,81,1,85
123368,15,97,82,1,85
123466,15,98,83,1,85
123564,15,99,84,1,85
123595,16,0,-16,,18
123694,16,4,-12,,19
123792,16,5,-11,,19
123890,16,6,-10,,19
123988,16,7,-9,,19
124086,16,8,-8,,19
124184,16,9,-7,,19
124282,16,10,-6,,19
124380,16,11,-5,,19
124478,16,12,-4,,19
124576,16,13,-3,,19
124674,16,14,-2,,19
124773,16,15,-1,,20
124871,16,16,0,,20
124969,16,17,1,,20
125067,16,18,2,,20
125165,16,19,3,,20
125263,16,20,4,,20
125361,16,21,5,,20
125459,16,22,6,,20
125557,16,23,7,,20
125655,16,24,8,,20
125753,16,25,9,,20
125851,16,26,10,,20
125949,16,27,11,,20
126048,16,28,12,,21
126146,16,29,13,,21
126244,16,30,14,,21
126342,16,31,15,,21
126440,16,32,16,,21
126538,16,33,17,,21
126636,16,34,18,,21
126734,16,35,19,,21
126832,16,36,20,,21
126930,16,37,21,,21
127028,16,38,22,,21
127127,16,39,23,,22
127225,16,40,24,,22
127323,16,41,25,,22
127421,16,42,26,,22
127519,16,43,27,,22
127617,16,44,28,,22
127715,16,45,29,,22
127814,16,46,30,,23
127912,16,47,31,,23
128010,16,48,32,,23
128108,16,49,33,,23
128206,16,50,34,,23
128304,16,51,35,,23
128403,16,52,36,,24
128501,16,53,37,,24
128599,16,54,38,,24
128697,16,55,39,,24
128795,16,56,40,,24
128893,16,57,41,,24
128992,16,58,42,,25
129090,16,59,43,,25
129189,16,60,44,,26
129288,16,61,45,,27
129386,16,62,46,,27
129484,16,63,47,,27
129583,16,64,48,,28
129681,16,65,49,,28
129779,16,66,50,,28
129877,16,67,51,,28
129975,16,68,52,,28
130073,16,69,53,,28
130170,16,70,54,,27
130268,16,71,55,,27
130365,16,72,56,,26
130461,16,73,57,,24
130558,16,74,58,,23
130654,16,75,59,,21
130751,16,76,60,,20
130857,16,77,61,,28
130956,16,78,62,,29
131055,16,79,63,,30
131153,16,80,64,,30
131252,16,81,65,,31
131351,16,82,66,,32
131450,16,83,67,,33
131599,16,84,68,1,84
131697,16,85,69,1,84
131795,16,86,70,1,84
131893,16,87,71,1,84
131991,16,88,72,1,84
132089,16,89,73,1,84
132187,16,90,74,1,84
132285,16,91,75,1,84
132383,16,92,76,1,84
132481,16,93,77,1,84
132579,16,94,78,1,84
132677,16,95,79,1,84
132775,16,96,80,1,84
132873,16,97,81,1,84
132971,16,98,82,1,84
133069,16,99,83,1,84
133101,17,0,-17,,18
133200,17,4,-13,,19
133298,17,5,-12,,19
133396,17,6,-11,,19
133494,17,7,-10,,19
133592,17,8,-9,,19
133690,17,9,-8,,19
133788,17,10,-7,,19
133886,17,11,-6,,19
133984,17,12,-5,,19
134082,17,13,-4,,19
134180,17,14,-3,,19
134278,17,15,-2,,19
134376,17,16,-1,,19
134475,17,17,0,,20
134573,17,18,1,,20
134671,17,19,2,,20
134769,17,20,3,,20
134867,17,21,4,,20
134965,17,22,5,,20
135063,17,23,6,,20
135161,17,24,7,,20
135259,17,25,8,,20
135357,17,26,9,,20
135455,17,27,10,,20
135553,17,28,11,,20
135652,17,29,12,,21
135750,17,30,13,,21
135848,17,31,14,,21
135946,17,32,15,,21
136044,17,33,16,,21
136142,17,34,17,,21
136240,17,35,18,,21
136338,17,36,19,,21
136436,17,37,20,,21
136534,17,38,21,,21
136632,17,39,22,,21
136731,17,40,23,,22
136829,17,41,24,,22
136927,17,42,25,,22
137025,17,43,26,,22
137123,17,44,27,,22
137221,17,45,28,,22
137319,17,46,29,,22
137418,17,47,30,,23
137516,17,48,31,,23
137614,17,49,32,,23
137712,17,50,33,,23
137810,17,51,34,,23
137908,17,52,35,,23
138007,17,53,36,,24
138105,17,54,37,,24
138203,17,55,38,,24
138301,17,56,39,,24
138399,17,57,40,,24
138498,17,58,41,,25
138596,17,59,42,,25
138695,17,60,43,,26
138794,17,61,44,,27
138892,17,62,45,,27
138990,17,63,46,,27
139089,17,64,47,,28
139187,17,65,48,,28
139285,17,66,49,,28
139383,17,67,50,,28
139481,17,68,51,,28
139579,17,69,52,,28
139676,17,70,53,,27
139773,17,71,54,,26
139870,17,72,55,,25
139967,17,73,56,,24
140063,17,74,57,,22
140160,17,75,58,,21
140257,17,76,59,,20
140363,17,77,60,,28
140462,17,78,61,,29
140561,17,79,62,,30
140660,17,80,63,,31
140759,17,81,64,,32
140858,17,82,65,,33
140956,17,83,66,,33
141104,17,84,67,1,83
141202,17,85,68,1,83
141300,17,86,69,1,83
141398,17,87,70,1,83
141496,17,88,71,1,83
141594,17,89,72,1,83
141692,17,90,73,1,83
141790,17,91,74,1,83
141888,17,92,75,1,83
141986,17,93,76,1,83
142084,17,94,77,1,83
142182,17,95,78,1,83
142280,17,96,79,1,83
142378,17,97,80,1,83
142476,17,98,81,1,83
142574,17,99,82,1,83
142607,18,0,-18,,18
142705,18,4,-14,,18
142803,18,5,-13,,18
142902,18,6,-12,,19
143000,18,7,-11,,19
143098,18,8,-10,,19
143196,18,9,-9,,19
143294,18,10,-8,,19
143392,18,11,-7,,19
143490,18,12,-6,,19
143588,18,13,-5,,19
143686,18,14,-4,,19
143784,18,15,-3,,19
143882,18,16,-2,,19
143980,18,17,-1,,19
144078,18,18,0,,19
144176,18,19,1,,19
144275,18,20,2,,20
144373,18,21,3,,20
144471,18,22,4,,20
144569,18,23,5,,20
144667,18,24,6,,20
144765,18,25,7,,20
144863,18,26,8,,20
144961,18,27,9,,20
145059,18,28,10,,20
145157,18,29,11,,20
145255,18,30,12,,20
145354,18,31,13,,21
145452,18,32,14,,21
145550,18,33,15,,21
145648,18,34,16,,21
145746,18,35,17,,21
145844,18,36,18,,21
145942,18,37,19,,21
146040,18,38,20,,21
146138,18,39,21,,21
146236,18,40,22,,21
146335,18,41,23,,22
146433,18,42,24,,22
146531,18,43,25,,22
146629,18,44,26,,22
146727,18,45,27,,22
146825,18,46,28,,22
146923,18,47,29,,22
147022,18,48,30,,23
147120,18,49,31,,23
147218,18,50,32,,23
147316,18,51,33,,23
147414,18,52,34,,23
147513,18,53,35,,24
147611,18,54,36,,24
147709,18,55,37,,24
147807,18,56,38,,24
147905,18,57,39,,24
148004,18,58,40,,25
148103,18,59,41,,26
148201,18,60,42,,26
148300,18,61,43,,27
148398,18,62,44,,27
148496,18,63,45,,27
148594,18,64,46,,27
148693,18,65,47,,28
148791,18,66,48,,28
148889,18,67,49,,28
148987,18,68,50,,28
149084,18,69,51,,27
149181,18,70,52,,26
149278,18,71,53,,25
149375,18,72,54,,24
149472,18,73,55,,23
149569,18,74,56,,22
149666,18,75,57,,21
149771,18,76,58,,28
149869,18,77,59,,28
149968,18,78,60,,29
150067,18,79,61,,30
150166,18,80,62,,31
150265,18,81,63,,32
150364,18,82,64,,33
150462,18,83,65,,33
150609,18,84,66,1,82
150707,18,85,67,1,82
150805,18,86,68,1,82
150903,18,87,69,1,82
151001,18,88,70,1,82
151099,18,89,71,1,82
151197,18,90,72,1,82
151295,18,91,73,1,82
151393,18,92,74,1,82
151491,18,93,75,1,82
151589,18,94,76,1,82
151687,18,95,77,1,82
151785,18,96,78,1,82
151883,18,97,79,1,82
151981,18,98,80,1,82
152079,18,99,81,1,82
152113,19,0,-19,,18
152211,19,4,-15,,18
152309,19,5,-14,,18
152407,19,6,-13,,18
152506,19,7,-12,,19
152604,19,8,-11,,19
152702,19,9,-10,,19
152800,19,10,-9,,19
152898,19,11,-8,,19
152996,19,12,-7,,19
153094,19,13,-6,,19
153192,19,14,-5,,19
153290,19,15,-4,,19
153388,19,16,-3,,19
153486,19,17,-2,,19
153584,19,18,-1,,19
153682,19,19,0,,19
153780,19,20,1,,19
153878,19,21,2,,19
153977,19,22,3,,20
154075,19,23,4,,20
154173,19,24,5,,20
154271,19,25,6,,20
154369,19,26,7,,20
154467,19,27,8,,20
154565,19,28,9,,20
154663,19,29,10,,20
154761,19,30,11,,20
154859,19,31,12,,20
154958,19,32,13,,21
155056,19,33,14,,21
155154,19,34,15,,21
155252,19,35,16,,21
155350,19,36,17,,21
155448,19,37,18,,21
155546,19,38,19,,21
155644,19,39,20,,21
155742,19,40,21,,21
155840,19,41,22,,21
155939,19,42,23,,22
156037,19,43,24,,22
156135,19,44,25,,22
156233,19,45,26,,22
156331,19,46,27,,22
156429,19,47,28,,22
156527,19,48,29,,22
156626,19,49,30,,23
156724,19,50,31,,23
156822,19,51,32,,23
156920,19,52,33,,23
157018,19,53,34,,23
157117,19,54,35,,24
157215,19,55,36,,24
157313,19,56,37,,24
157412,19,57,38,,25
157510,19,58,39,,25
157609,19,59,40,,26
157707,19,60,41,,26
157805,19,61,42,,26
157904,19,62,43,,27
158002,19,63,44,,27
158100,19,64,45,,27
158198,19,65,46,,27
158297,19,66,47,,28
158394,19,67,48,,27
158492,19,68,49,,27
158590,19,69,50,,27
158687,19,70,51,,26
158784,19,71,52,,25
158881,19,72,53,,24
158978,19,73,54,,23
159074,19,74,55,,21
159171,19,75,56,,20
159277,19,76,57,,28
159375,19,77,58,,28
159474,19,78,59,,29
159573,19,79,60,,30
159672,19,80,61,,31
159771,19,81,62,,32
159870,19,82,63,,33
160016,19,83,64,1,81
160114,19,84,65,1,81
160212,19,85,66,1,81
160310,19,86,67,1,81
160408,19,87,68,1,81
160506,19,88,69,1,81
160604,19,89,70,1,81
160702,19,90,71,1,81
160800,19,91,72,1,81
160898,19,92,73,1,81
160996,19,93,74,1,81
161094,19,94,75,1,81
161192,19,95,76,1,81
161290,19,96,77,1,81
161388,19,97,78,1,81
161486,19,98,79,1,81
161584,19,99,80,1,81
161619,20,0,-20,,18
161717,20,4,-16,,18
161815,20,5,-15,,18
161913,20,6,-14,,18
162011,20,7,-13,,18
162109,20,8,-12,,18
162208,20,9,-11,,19
162306,20,10,-10,,19
162404,20,11,-9,,19
162502,20,12,-8,,19
162600,20,13,-7,,19
162698,20,14,-6,,19
162796,20,15,-5,,19
162894,20,16,-4,,19
162992,20,17,-3,,19
163090,20,18,-2,,19
163188,20,19,-1,,19
163286,20,20,0,,19
163384,20,21,1,,19
163482,20,22,2,,19
163580,20,23,3,,19
163679,20,24,4,,20
163777,20,25,5,,20
163875,20,26,6,,20
163973,20,27,7,,20
164071,20,28,8,,20
164169,20,29,9,,20
164267,20,30,10,,20
164365,20,31,11,,20
164463,20,32,12,,20
164561,20,33,13,,20
164660,20,34,14,,21
164758,20,35,15,,21
164856,20,36,16,,21
164954,20,37,17,,21
165052,20,38,18,,21
165150,20,39,19,,21
165248,20,40,20,,21
165346,20,41,21,,21
165444,20,42,22,,21
165543,20,43,23,,22
165641,20,44,24,,22
165739,20,45,25,,22
165837,20,46,26,,22
165935,20,47,27,,22
166033,20,48,28,,22
166131,20,49,29,,22
166230,20,50,30,,23
166328,20,51,31,,23
166426,20,52,32,,23
166524,20,53,33,,23
166622,20,54,34,,23
166721,20,55,35,,24
166819,20,56,36,,24
166918,20,57,37,,25
167016,20,58,38,,25
167115,20,59,39,,26
167213,20,60,40,,26
167311,20,61,41,,26
167410,20,62,42,,27
167508,20,63,43,,27
167606,20,64,44,,27
167704,20,65,45,,27
167802,20,66,46,,27
167900,20,67,47,,27
167998,20,68,48,,27
168095,20,69,49,,26
168192,20,70,50,,25
168289,20,71,51,,24
168386,20,72,52,,23
168483,20,73,53,,22
168580,20,74,54,,21
168677,20,75,55,,20
168783,20,76,56,,28
168882,20,77,57,,29
168980,20,78,58,,29
169079,20,79,59,,30
169178,20,80,60,,31
169277,20,81,61,,32
169375,20,82,62,,32
169521,20,83,63,1,80
169619,20,84,64,1,80
169717,20,85,65,1,80
169815,20,86,66,1,80
169913,20,87,67,1,80
170011,20,88,68,1,80
170109,20,89,69,1,80
170207,20,90,70,1,80
170305,20,91,71,1,80
170403,20,92,72,1,80
170501,20,93,73,1,80
170599,20,94,74,1,80
170697,20,95,75,1,80
170795,20,96,76,1,80
170893,20,97,77,1,80
170991,20,98,78,1,80
171089,20,99,79,1,80
171125,21,0,-21,,18
171223,21,4,-17,,18
171321,21,5,-16,,18
171419,21,6,-15,,18
171517,21,7,-14,,18
171615,21,8,-13,,18
171713,21,9,-12,,18
171811,21,10,-11,,18
171910,21,11,-10,,19
172008,21,12,-9,,19
172106,21,13,-8,,19
172204,21,14,-7,,19
172302,21,15,-6,,19
172400,21,16,-5,,19
172498,21,17,-4,,19
172596,21,18,-3,,19
172694,21,19,-2,,19
172792,21,20,-1,,19
172890,21,21,0,,19
172988,21,22,1,,19
173086,21,23,2,,19
173184,21,24,3,,19
173283,21,25,4,,20
173381,21,26,5,,20
173479,21,27,6,,20
173577,21,28,7,,20
173675,21,29,8,,20
173773,21,30,9,,20
173871,21,31,10,,20
173969,21,32,11,,20
174067,21,33,12,,20
174165,21,34,13,,20
174264,21,35,14,,21
174362,21,36,15,,21
174460,21,37,16,,21
174558,21,38,17,,21
174656,21,39,18,,21
174754,21,40,19,,21
174852,21,41,20,,21
174950,21,42,21,,21
175048,21,43,22,,21
175147,21,44,23,,22
175245,21,45,24,,22
175343,21,46,25,,22
175441,21,47,26,,22
175539,21,48,27,,22
175637,21,49,28,,22
175736,21,50,29,,23
175834,21,51,30,,23
175932,21,52,31,,23
176030,21,53,32,,23
176128,21,54,33,,23
176227,21,55,34,,24
176325,21,56,35,,24
176424,21,57,36,,25
176522,21,58,37,,25
176621,21,59,38,,26
176719,21,60,39,,26
176817,21,61,40,,26
176915,21,62,41,,26
177014,21,63,42,,27
177112,21,64,43,,27
177210,21,65,44,,27
177308,21,66,45,,27
177406,21,67,46,,27
177503,21,68,47,,26
177600,21,69,48,,25
177698,21,70,49,,25
177795,21,71,50,,24
177892,21,72,51,,23
177989,21,73,52,,22
178085,21,74,53,,20
178190,21,75,54,,27
178289,21,76,55,,28
178388,21,77,56,,29
178486,21,78,57,,29
178585,21,79,58,,30
178684,21,80,59,,31
178783,21,81,60,,32
178881,21,82,61,,32
179026,21,83,62,1,79
179124,21,84,63,1,79
179222,21,85,64,1,79
179320,21,86,65,1,79
179418,21,87,66,1,79
179516,21,88,67,1,79
179614,21,89,68,1,79
179712,21,90,69,1,79
179810,21,91,70,1,79
179908,21,92,71,1,79
180006,21,93,72,1,79
180104,21,94,73,1,79
180202,21,95,74,1,79
180300,21,96,75,1,79
180398,21,97,76,1,79
180496,21,98,77,1,79
180594,21,99,78,1,79
180631,22,0,-22,,18
180729,22,4,-18,,18
180827,22,5,-17,,18
180925,22,6,-16,,18
181023,22,7,-15,,18
181121,22,8,-14,,18
181219,22,9,-13,,18
181317,22,10,-12,,18
181415,22,11,-11,,18
181513,22,12,-10,,18
181611,22,13,-9,,18
181710,22,14,-8,,19
181808,22,15,-7,,19
181906,22,16,-6,,19
182004,22,17,-5,,19
182102,22,18,-4,,19
182200,22,19,-3,,19
182298,22,20,-2,,19
182396,22,21,-1,,19
182494,22,22,0,,19
182592,22,23,1,,19
182690,22,24,2,,19
182788,22,25,3,,19
182887,22,26,4,,20
182985,22,27,5,,20
183083,22,28,6,,20
183181,22,29,7,,20
183279,22,30,8,,20
183377,22,31,9,,20
183475,22,32,10,,20
183573,22,33,11,,20
183671,22,34,12,,20
183769,22,35,13,,20
183867,22,36,14,,20
183966,22,37,15,,21
184064,22,38,16,,21
184162,22,39,17,,21
184260,22,40,18,,21
184358,22,41,19,,21
184456,22,42,20,,21
184554,22,43,21,,21
184652,22,44,22,,21
184751,22,45,23,,22
184849,22,46,24,,22
184947,22,47,25,,22
185045,22,48,26,,22
185143,22,49,27,,22
185242,22,50,28,,23
185340,22,51,29,,23
185438,22,52,30,,23
185536,22,53,31,,23
185634,22,54,32,,23
185733,22,55,33,,24
185831,22,56,34,,24
185930,22,57,35,,25
186028,22,58,36,,25
186127,22,59,37,,26
186225,22,60,38,,26
186323,22,61,39,,26
186421,22,62,40,,26
186520,22,63,41,,27
186618,22,64,42,,27
186716,22,65,43,,27
186814,22,66,44,,27
186911,22,67,45,,26
187009,22,68,46,,26
187106,22,69,47,,25
187203,22,70,48,,24
187300,22,71,49,,23
187397,22,72,50,,22
187494,22,73,51,,21
187591,22,74,52,,20
187696,22,75,53,,27
187795,22,76,54,,28
187894,22,77,55,,29
187992,22,78,56,,29
188091,22,79,57,,30
188190,22,80,58,,31
188289,22,81,59,,32
188387,22,82,60,,32
188531,22,83,61,1,78
188629,22,84,62,1,78
188727,22,85,63,1,78
188825,22,86,64,1,78
188923,22,87,65,1,78
189021,22,88,66,1,78
189119,22,89,67,1,78
189217,22,90,68,1,78
189315,22,91,69,1,78
189413,22,92,70,1,78
189511,22,93,71,1,78
189609,22,94,72,1,78
189707,22,95,73,1,78
189805,22,96,74,1,78
189903,22,97,75,1,78
190001,22,98,76,1,78
190099,22,99,77,1,78
190137,23,0,-23,,18
190235,23,4,-19,,18
190333,23,5,-18,,18
190431,23,6,-17,,18
190529,23,7,-16,,18
190627,23,8,-15,,18
190725,23,9,-14,,18
190823,23,10,-13,,18
190921,23,11,-12,,18
191019,23,12,-11,,18
191117,23,13,-10,,18
191215,23,14,-9,,18
191313,23,15,-8,,18
191411,23,16,-7,,18
191510,23,17,-6,,19
191608,23,18,-5,,19
191706,23,19,-4,,19
191804,23,20,-3,,19
191902,23,21,-2,,19
192000,23,22,-1,,19
192098,23,23,0,,19
192196,23,24,1,,19
192294,23,25,2,,19
192392,23,26,3,,19
192491,23,27,4,,20
192589,23,28,5,,20
192687,23,29,6,,20
192785,23,30,7,,20
192883,23,31,8,,20
192981,23,32,9,,20
193079,23,33,10,,20
193177,23,34,11,,20
193275,23,35,12,,20
193373,23,36,13,,20
193471,23,37,14,,20
193570,23,38,15,,21
193668,23,39,16,,21
193766,23,40,17,,21
193864,23,41,18,,21
193962,23,42,19,,21
194060,23,43,20,,21
194158,23,44,21,,21
194256,23,45,22,,21
194355,23,46,23,,22
194453,23,47,24,,22
194551,23,48,25,,22
194649,23,49,26,,22
194747,23,50,27,,22
194846,23,51,28,,23
194944,23,52,29,,23
195042,23,53,30,,23
195140,23,54,31,,23
195239,23,55,32,,24
195337,23,56,33,,24
195436,23,57,34,,25
195534,23,58,35,,25
195632,23,59,36,,25
195731,23,60,37,,26
195829,23,61,38,,26
195927,23,62,39,,26
196025,23,63,40,,26
196123,23,64,41,,26
196221,23,65,42,,26
196319,23,66,43,,26
196417,23,67,44,,26
196514,23,68,45,,25
196611,23,69,46,,24
196709,23,70,47,,24
196806,23,71,48,,23
196903,23,72,49,,22
197000,23,73,50,,21
197103,23,74,51,,26
197202,23,75,52,,27
197301,23,76,53,,28
197400,23,77,54,,29
197499,23,78,55,,30
197597,23,79,56,,30
197696,23,80,57,,31
197795,23,81,58,,32
197893,23,82,59,,32
198036,23,83,60,1,77
198134,23,84,61,1,77
198232,23,85,62,1,77
198330,23,86,63,1,77
198428,23,87,64,1,77
198526,23,88,65,1,77
198624,23,89,66,1,77
198722,23,90,67,1,77
198820,23,91,68,1,77
198918,23,92,69,1,77
199016,23,93,70,1,77
199114,23,94,71,1,77
199212,23,95,72,1,77
199310,23,96,73,1,77
199408,23,97,74,1,77
199506,23,98,75,1,77
199604,23,99,76,1,77
199642,24,0,-24,,17
199741,24,4,-20,,18
199839,24,5,-19,,18
199937,24,6,-18,,18
200035,24,7,-17,,18
200133,24,8,-16,,18
200231,24,9,-15,,18
200329,24,10,-14,,18
200427,24,11,-13,,18
200525,24,12,-12,,18
200623,24,13,-11,,18
200721,24,14,-10,,18
200819,24,15,-9,,18
200917,24,16,-8,,18
201015,24,17,-7,,18
201113,24,18,-6,,18
201212,24,19,-5,,19
201310,24,20,-4,,19
201408,24,21,-3,,19
201506,24,22,-2,,19
201604,24,23,-1,,19
201702,24,24,0,,19
201800,24,25,1,,19
201898,24,26,2,,19
201996,24,27,3,,19
202095,24,28,4,,20
202193,24,29,5,,20
202291,24,30,6,,20
202389,24,31,7,,20
202487,24,32,8,,20
202585,24,33,9,,20
202683,24,34,10,,20
202781,24,35,11,,20
202879,24,36,12,,20
202977,24,37,13,,20
203075,24,38,14,,20
203174,24,39,15,,21
203272,24,40,16,,21
203370,24,41,17,,21
203468,24,42,18,,21
203566,24,43,19,,21
203664,24,44,20,,21
203762,24,45,21,,21
203860,24,46,22,,21
203959,24,47,23,,22
204057,24,48,24,,22
204155,24,49,25,,22
204253,24,50,26,,22
204352,24,51,27,,23
204450,24,52,28,,23
204548,24,53,29,,23
204646,24,54,30,,23
204745,24,55,31,,24
204843,24,56,32,,24
204942,24,57,33,,25
205040,24,58,34,,25
205138,24,59,35,,25
205237,24,60,36,,26
205335,24,61,37,,26
205433,24,62,38,,26
205531,24,63,39,,26
205629,24,64,40,,26
205727,24,65,41,,26
205825,24,66,42,,26
205922,24,67,43,,25
206020,24,68,44,,25
206117,24,69,45,,24
206214,24,70,46,,23
206311,24,71,47,,22
206408,24,72,48,,21
206505,24,73,49,,20
206609,24,74,50,,26
206708,24,75,51,,27
206807,24,76,52,,28
206906,24,77,53,,29
207005,24,78,54,,30
207103,24,79,55,,30
207202,24,80,56,,31
207300,24,81,57,,31
207443,24,82,58,1,76
207541,24,83,59,1,76
207639,24,84,60,1,76
207737,24,85,61,1,76
207835,24,86,62,1,76
207933,24,87,63,1,76
208031,24,88,64,1,76
208129,24,89,65,1,76
208227,24,90,66,1,76
208325,24,91,67,1,76
208423,24,92,68,1,76
208521,24,93,69,1,76
208619,24,94,70,1,76
208717,24,95,71,1,76
208815,24,96,72,1,76
208913,24,97,73,1,76
209011,24,98,74,1,76
209109,24,99,75,1,76
209148,25,0,-25,,17
209247,25,4,-21,,18
209345,25,5,-20,,18
209443,25,6,-19,,18
209541,25,7,-18,,18
209639,25,8,-17,,18
209737,25,9,-16,,18
209835,25,10,-15,,18
209933,25,11,-14,,18
210031,25,12,-13,,18
210129,25,13,-12,,18
210227,25,14,-11,,18
210325,25,15,-10,,18
210423,25,16,-9,,18
210521,25,17,-8,,18
210619,25,18,-7,,18
210717,25,19,-6,,18
210816,25,20,-5,,19
210914,25,21,-4,,19
211012,25,22,-3,,19
211110,25,23,-2,,19
211208,25,24,-1,,19
211306,25,25,0,,19
211404,25,26,1,,19
211502,25,27,2,,19
211600,25,28,3,,19
211698,25,29,4,,19
211797,25,30,5,,20
211895,25,31,6,,20
211993,25,32,7,,20
212091,25,33,8,,20
212189,25,34,9,,20
212287,25,35,10,,20
212385,25,36,11,,20
212483,25,37,12,,20
212581,25,38,13,,20
212679,25,39,14,,20
212778,25,40,15,,21
212876,25,41,16,,21
212974,25,42,17,,21
213072,25,43,18,,21
213170,25,44,19,,21
213268,25,45,20,,21
213366,25,46,21,,21
213465,25,47,22,,22
213563,25,48,23,,22
213661,25,49,24,,22
213759,25,50,25,,22
213858,25,51,26,,23
213956,25,52,27,,23
214054,25,53,28,,23
214152,25,54,29,,23
214251,25,55,30,,24
214349,25,56,31,,24
214448,25,57,32,,25
214546,25,58,33,,25
214644,25,59,34,,25
214742,25,60,35,,25
214841,25,61,36,,26
214939,25,62,37,,26
215037,25,63,38,,26
215135,25,64,39,,26
215233,25,65,40,,26
215330,25,66,41,,25
215428,25,67,42,,25
215525,25,68,43,,24
215622,25,69,44,,23
215720,25,70,45,,23
215817,25,71,46,,22
215914,25,72,47,,21
216011,25,73,48,,20
216116,25,74,49,,27
216214,25,75,50,,27
216313,25,76,51,,28
216412,25,77,52,,29
216511,25,78,53,,30
216609,25,79,54,,30
216708,25,80,55,,31
216806,25,81,56,,31
216948,25,82,57,1,75
217046,25,83,58,1,75
217144,25,84,59,1,75
217242,25,85,60,1,75
217340,25,86,61,1,75
217438,25,87,62,1,75
217536,25,88,63,1,75
217634,25,89,64,1,75
217732,25,90,65,1,75
217830,25,91,66,1,75
217928,25,92,67,1,75
218026,25,93,68,1,75
218124,25,94,69,1,75
218222,25,95,70,1,75
218320,25,96,71,1,75
218418,25,97,72,1,75
218516,25,98,73,1,75
218614,25,99,74,1,75
218654,26,0,-26,,17
218752,26,4,-22,,17
218850,26,5,-21,,17
218949,26,6,-20,,18
219047,26,7,-19,,18
219145,26,8,-18,,18
219243,26,9,-17,,18
219341,26,10,-16,,18
219439,26,11,-15,,18
219537,26,12,-14,,18
219635,26,13,-13,,18
219733,26,14,-12,,18
219831,26,15,-11,,18
219929,26,16,-10,,18
220027,26,17,-9,,18
220125,26,18,-8,,18
220223,26,19,-7,,18
220321,26,20,-6,,18
220420,26,21,-5,,19
220518,26,22,-4,,19
220616,26,23,-3,,19
220714,26,24,-2,,19
220812,26,25,-1,,19
220910,26,26,0,,19
221008,26,27,1,,19
221106,26,28,2,,19
221204,26,29,3,,19
221302,26,30,4,,19
221400,26,31,5,,19
221499,26,32,6,,20
221597,26,33,7,,20
221695,26,34,8,,20
221793,26,35,9,,20
221891,26,36,10,,20
221989,26,37,11,,20
222087,26,38,12,,20
222185,26,39,13,,20
222283,26,40,14,,20
222381,26,41,15,,20
222480,26,42,16,,21
222578,26,43,17,,21
222676,26,44,18,,21
222774,26,45,19,,21
222872,26,46,20,,21
